0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-6.4218907,5.9559956,7.2834578,-1.5770243,-0.41754436,-0.18324539,-0.046719756,-0.012204142,0.09440607,-0.32131618,0.29232073,-0.0028767309,-0.00394532,-5.3731957e-05,-0.00011816066,0.0036883345,0.002584612,-0.00018566068,0.00043575512,-0.0023542861,-0.0012919166,0.0024137062,-0.0039717415,0.0063296547,-0.0010016406,0.00069814763,-0.00030070866,0.0010735983,0.0012192809,0.00033423238
-8.014133,4.047998,-0.5835504,-0.42161384,1.9637368,0.3578301,-0.022476638,-0.009845947,0.0058282753,-0.01965143,0.009549262,0.03318727,0.016370136,-0.004071112,-0.0010195228,0.0009360077,-0.0040714936,3.5093213e-05,-0.004286454,0.00279915,0.0011858658,0.0028520522,-0.0037253776,-0.0010082332,0.0004978126,0.00041985256,0.0006548937,-0.00020498536,-0.0006031233,0.000104065504
-7.9977803,3.993106,-0.59484994,-0.40957776,1.8951583,0.33203018,-0.026807763,-0.009804922,0.014114304,-0.019588443,0.0051311804,0.028106764,0.014663555,-0.001533191,0.0027417326,0.0030628624,-0.0014182868,0.0032975844,-0.0041861846,0.0009173377,0.0027086101,-0.0011053033,-0.003564147,-0.003379654,-0.00022439133,9.007136e-05,0.00012050984,-0.00012325251,-0.00036477004,1.6302649e-06
-7.9848614,3.9419374,-0.601737,-0.38975018,1.8393109,0.29753676,-0.029059928,-0.0075892727,0.006148027,-0.018802095,0.0076185325,0.02835843,0.012901552,-0.0041833078,-0.0013756405,0.00056936336,-0.0036536313,-0.00056574354,-0.0033949995,0.0018798277,0.0006326943,0.0026764898,-0.0034356387,-0.00088870083,0.0004914053,0.00083434087,0.000652088,-0.00016010384,-0.00040897622,7.8298195e-05
-7.972784,3.9199555,-0.61464137,-0.39568338,1.7908534,0.29759002,-0.027262628,-0.012106633,0.0053399736,-0.017731877,0.007955461,0.02578703,0.013297977,-0.002630001,-0.0030170758,0.0014608937,-0.0033228889,-0.000707347,-0.0022003255,0.002849876,0.0020503716,0.0023824691,-0.003775788,-0.0011890376,0.00069097604,-0.000266161,0.00070125196,-3.998985e-05,-0.00041657078,0.00023382074
-7.95459,3.8835268,-0.632817,-0.4010454,1.7182951,0.29362693,-0.024925807,-0.018265612,0.005522252,-0.01563465,0.008268744,0.022295963,0.013843105,-0.0009878342,-0.0032800015,0.0023239914,-0.0021710605,-0.0004463406,-0.002974347,0.0034661773,0.0011803231,0.0010140698,-0.0026661793,-0.0017521466,0.00049477204,0.0004521263,0.00047060795,-0.000108814274,-0.00022062972,5.790851e-05
-7.9422927,3.8447456,-0.64061385,-0.3913968,1.6696655,0.27471116,-0.02463949,-0.019076059,0.006189979,-0.014656386,0.00804044,0.020333735,0.012939983,-0.000629403,-0.0026449417,0.0023529418,-0.0011433482,-0.00040178478,-0.0028076647,0.003406147,0.0011057835,0.0004846662,-0.001994493,-0.0018142418,0.00048028407,0.0002759238,0.0004347812,-7.109057e-05,-0.00014418589,7.548037e-05
-7.930507,3.8038929,-0.6474035,-0.3798359,1.6212555,0.25561,-0.022458488,-0.02019302,0.0063673793,-0.013724559,0.007900319,0.018277004,0.012007614,-0.00023406839,-0.001999435,0.0022326855,-0.00021827765,-0.00013471073,-0.0026168004,0.0032097634,0.00091448275,0.00018649623,-0.0013743943,-0.0016197893,0.00043550014,0.00021301271,0.00033838503,-6.6744295e-05,-0.00010262099,3.7873033e-05
-7.912909,3.7425785,-0.6572906,-0.3616417,1.5489154,0.22627318,-0.021022748,-0.020337388,0.0063930843,-0.012671316,0.007631698,0.015381107,0.010399314,0.000117407246,-0.0014226373,0.0019814807,0.00068188127,-5.1299696e-05,-0.0020584275,0.0029191466,0.0007594621,-9.46003e-05,-0.00059832854,-0.0012504915,0.00039977432,9.921708e-05,0.00024902084,-4.235283e-05,-5.06116e-05,1.4543936e-05
-7.901386,3.7019925,-0.6637198,-0.34891495,1.5008715,0.20632423,-0.021914443,-0.01903857,0.0060927,-0.012453508,0.007136955,0.013768256,0.009229614,-2.178172e-05,-0.0010627278,0.0018322817,0.00088957814,-0.000161004,-0.0017269219,0.0027106507,0.0006160089,-0.000320632,-0.00017624111,-0.0010990737,0.00037894736,9.736563e-05,0.00018797898,-3.1210882e-05,-1.0665686e-05,-2.4314597e-06
-7.890838,3.663383,-0.67020416,-0.33589372,1.4532689,0.18608342,-0.024300322,-0.016156793,0.0052616494,-0.012986079,0.0058691804,0.0122059425,0.007958891,-0.00069733924,-0.00092966494,0.0015321311,0.00018959252,-0.00018076434,-0.0011065613,0.002391287,0.00048867986,-0.00030326497,0.00015111934,-0.00064547407,0.00031821468,-3.2285512e-05,2.937935e-05,-1.1742087e-05,-9.758117e-05,-5.118697e-05
-7.8716455,3.6023326,-0.6793216,-0.3184061,1.3827351,0.15880653,-0.020582844,-0.017255187,0.0047085304,-0.010618442,0.0049775806,0.00816998,0.005925189,0.00045099313,-0.001056161,-0.0013286733,-0.0001722011,0.00036709322,-0.0007812556,0.0023289395,0.00070510246,-0.0009907098,0.0019005226,-0.0022274258,0.0007220153,-0.00025213874,9.051116e-05,-0.00041299438,-0.000506958,-0.00029132568
-7.863917,3.5785968,-0.68334854,-0.3112648,1.3548508,0.14818135,-0.019277005,-0.017798372,0.0054453295,-0.011136073,0.005748573,0.0075503746,0.0058182483,0.0002835363,-0.00037408868,0.0006111723,0.0013098544,0.0005309828,-0.00048015534,0.0011160403,-6.199365e-05,-0.00037949617,0.0010106319,0.000281553,0.00030799903,-0.00017128834,-0.00010920186,-4.0823852e-05,-0.00014430135,-0.0001246764
-7.859025,3.5627122,-0.68586063,-0.3063226,1.3359619,0.1406162,-0.018780278,-0.017538846,0.00531166,-0.010931215,0.00559924,0.0068469183,0.0053729364,0.00029309938,-0.00019453005,0.00047059683,0.0014679026,0.00060691655,-2.9335926e-05,0.0010204043,0.00029366638,-0.00043483733,0.0010986548,0.0004220593,0.00029063874,-6.730113e-05,-0.00011559534,-8.729115e-06,-0.00012486328,-0.00015361878
-7.8466315,3.522481,-0.69176334,-0.29338846,1.2894245,0.121301614,-0.018044194,-0.016596554,0.00545559,-0.010415125,0.0052243476,0.0046869395,0.0040452736,0.0006387608,-0.00026488674,0.00030709303,0.0017665111,0.00068746647,9.352038e-06,0.00041426727,-0.0005180871,-0.00056862633,0.0016207806,0.0007310348,0.00018511126,0.00021136354,-0.00019026545,-5.078666e-05,-7.944283e-05,-0.0001770828
-7.8283057,3.4596162,-0.69940495,-0.27041632,1.2201413,0.0879178,-0.017662536,-0.013364058,0.0052367845,-0.009867424,0.004535364,0.002094134,0.0017869449,0.00032334073,0.0002740566,-0.00038544656,0.0020034793,0.00077953323,0.0008461997,-0.00030119787,-0.00073661585,-0.00037771932,0.0020045792,0.0013657387,0.00022476247,-4.1612893e-05,-0.00026761083,-2.2952794e-05,-0.00010753243,-0.00018317213
-7.8152657,3.4166012,-0.70408267,-0.25467274,1.1745408,0.06567782,-0.016503403,-0.011774162,0.005946678,-0.009253452,0.0039293687,-0.00048980786,-2.3221677e-05,0.0011579209,-0.000303967,-0.0002541206,0.0026058177,0.0006977896,0.0015832265,-0.00086639967,-0.00091441825,-0.00045118382,0.0024262646,0.0017828653,0.00018703147,5.7376983e-05,-0.00032897486,-1.621084e-05,-4.9968432e-05,-0.00021919762
-7.8026476,3.3759823,-0.7091837,-0.2402029,1.1293008,0.044833627,-0.014240461,-0.010437974,0.006015376,-0.008699192,0.0033232756,-0.0027966513,-0.0015885938,0.0016619992,-0.00055591867,-0.00016877888,0.0031764945,0.00073750044,0.0023884266,-0.0011753148,-0.0008445961,-0.00035035695,0.0027014236,0.0022053195,0.00029829133,-0.0006002838,-0.00048815235,-3.465946e-05,-8.2287064e-05,-0.0002926759
-7.7831426,3.3226328,-0.71928936,-0.22622833,1.0612433,0.024470706,-0.012590465,-0.010031274,0.006816999,-0.007924212,0.0029973914,-0.005890325,-0.0028440494,0.0023267085,5.4422893e-05,-0.00018968077,0.003873966,0.0012524573,0.0026184914,-0.0014835026,-0.0009482833,-0.00058825285,0.0032067061,0.0019393796,0.00024701635,-0.0002530669,-0.00042286082,7.528097e-05,3.8905964e-05,-0.00018772157
-7.7707076,3.2891884,-0.7264713,-0.21788125,1.0157293,0.01223691,-0.014136784,-0.00818251,0.006640468,-0.0076398714,0.0024496228,-0.0074213664,-0.003620174,0.0022433174,0.00022123076,-0.00011583646,0.0037098983,0.0012660449,0.0027831038,-0.0015338346,-0.0009775577,-0.0005038706,0.0031085073,0.0016304078,0.00027083393,-0.00038525503,-0.00042751178,9.79171e-05,6.7675486e-05,-0.00014710084
-7.757994,3.252672,-0.7325034,-0.2064529,0.9707908,-0.0037488118,-0.0148608,-0.00582734,0.006418196,-0.007557265,0.0017431274,-0.009115245,-0.004782528,0.0022237508,0.0002665345,7.010703e-05,0.0037090783,0.001281084,0.002730062,-0.0018533902,-0.0015108549,-0.0005403081,0.0031986786,0.0013218318,0.00022842629,-6.4121545e-05,-0.00043455942,8.267474e-05,0.00016299097,-0.00012674044
-7.7378798,3.196408,-0.7410685,-0.18862252,0.9037875,-0.027869646,-0.016180461,-0.0021416713,0.0055407365,-0.0074831736,0.0006094097,-0.011527817,-0.006588401,0.0022376773,5.2080763e-06,0.00032297612,0.0035927452,0.0011053021,0.0030501985,-0.0024841032,-0.0018129486,-0.0005115056,0.003062806,0.0010007685,0.0002465682,-0.00015892678,-0.00041460682,6.7839734e-05,0.00022059336,-5.962873e-05
-7.7243705,3.1610947,-0.74737823,-0.17878422,0.8593207,-0.04132997,-0.016042178,-0.00053899013,0.0050271093,-0.0073665683,0.00016800265,-0.0132985925,-0.007576706,0.002461037,-0.00025530395,0.0005613168,0.0035724307,0.0011128542,0.0034562906,-0.0026669858,-0.001660493,-0.00050280156,0.0030322173,0.00076262216,0.00024524078,-0.00010312609,-0.00037715852,9.8426695e-05,0.00027609774,-2.45567e-05
-7.7110844,3.1254032,-0.7532703,-0.16789882,0.81537133,-0.05623878,-0.014819751,0.0010953357,0.0049179816,-0.006973325,-0.00028476655,-0.0153279435,-0.0087718535,0.0028587936,-0.00052134215,0.00084355415,0.0037870577,0.0011762886,0.0038206386,-0.0028644183,-0.001574862,-0.0005362311,0.0030219336,0.0006412246,0.00021514697,0.00016161871,-0.00037243427,0.00010820454,0.00036734517,-4.8553622e-05
-7.6918597,3.0705817,-0.7611281,-0.14848946,0.74989724,-0.0814687,-0.0185067,0.006758774,0.0064344355,-0.006308691,-0.0013842139,-0.017689908,-0.010960669,0.0025048952,0.00053343043,0.00031516666,0.0034900056,0.0010346868,0.003035801,-0.0034936396,-0.0016145707,-0.00096739654,0.0023500284,0.0006747102,-0.000226828,4.3187647e-05,-0.00025780158,8.218445e-05,0.00041640614,7.381964e-05
-7.6793084,3.0349166,-0.7664949,-0.13593937,0.7062629,-0.09792253,-0.0221752,0.011444953,0.006980325,-0.0056354213,-0.0017819302,-0.018956235,-0.0124869775,0.0020000504,0.0008505787,-0.000346744,0.0028185355,0.0006127414,0.0029502604,-0.0038808763,-0.0013087791,-0.0010413069,0.0016350283,0.0010079672,-0.00050245953,0.00017276515,-0.0001639185,7.897395e-05,0.00043226744,9.131635e-05
-7.666921,2.9998999,-0.7717725,-0.12325594,0.663228,-0.114720464,-0.023368116,0.015437259,0.006983573,-0.0054170555,-0.0025062868,-0.02033656,-0.013915786,0.001423911,0.0014737116,-0.00069853343,0.0023816582,0.0005173396,0.0025924165,-0.004117722,-0.0012711702,-0.0012025171,0.0011264023,0.0011716451,-0.00075041765,-7.548894e-06,-0.00015060423,5.5993532e-05,0.00040885486,0.00012124299
-7.6471605,2.9491007,-0.78052795,-0.10734837,0.59841573,-0.135299,-0.025896166,0.020721741,0.0060632844,-0.004928308,-0.0033729465,-0.022156052,-0.015583898,0.00047748242,0.0021236935,-0.0012574117,0.001219235,-0.00014168893,0.002180494,-0.0045651095,-0.0009690265,-0.0014459988,0.0002438488,0.0014852155,-0.0010920012,5.34723e-05,-0.00012486849,3.219363e-05,0.00040687792,0.00013079408
-7.634382,2.9241638,-0.78945196,-0.105465755,0.55428994,-0.13849626,-0.02645192,0.021769758,0.004936897,-0.0044229426,-0.0032785982,-0.02342765,-0.015670948,0.000196299,0.0022052196,-0.0013837949,0.00043758727,-0.00048388404,0.0021573557,-0.004266201,-0.0007620714,-0.0014341134,7.568975e-05,0.0014517888,-0.0011448149,-8.654081e-05,-0.00013774252,5.2293595e-05,0.000376457,0.00013791856
-7.621546,2.8993456,-0.79832965,-0.10353703,0.5102945,-0.14164658,-0.02696061,0.022910511,0.0038277134,-0.0039021787,-0.0031700048,-0.024693869,-0.015772175,-9.054679e-05,0.002293043,-0.0015153042,-0.00034099646,-0.00082666485,0.0021368368,-0.0039734524,-0.00055734883,-0.0014204741,-9.215324e-05,0.001419511,-0.0011973522,-0.00022622471,-0.00015008386,7.206836e-05,0.0003468477,0.00014552055
-7.6016035,2.8617406,-0.81125665,-0.09966987,0.44501212,-0.1458138,-0.028007416,0.024535777,0.004407083,-0.0050761434,-0.0059174355,-0.028303396,-0.015676375,-0.0003541798,0.0036685208,-0.00029980126,-0.0018837657,0.00021053068,0.0008699761,-0.0015519008,0.0005697394,0.0003446189,0.00038110884,0.0008382139,-0.0012339759,-0.00046731977,-0.0007486145,0.00048373334,0.00023849015,-0.00014153408
-7.5892844,2.8377903,-0.82032865,-0.09855676,0.4008817,-0.1493459,-0.028062819,0.02609928,0.0011212348,-0.0025522346,-0.0028498482,-0.027834712,-0.016073337,-0.00082598877,0.0025360158,-0.0018598557,-0.0022738418,-0.0016849572,0.0020932965,-0.0032664738,-5.369203e-05,-0.0013790582,-0.0005097354,0.0013427164,-0.0013280539,-0.0005738801,-0.00017966965,0.000121650504,0.00027443774,0.0001663888
-7.576295,2.8133721,-0.82904893,-0.09649192,0.35734782,-0.15235007,-0.028428191,0.027523186,6.766297e-05,-0.0019876906,-0.0026999563,-0.029081196,-0.016215945,-0.0011288562,0.0026433023,-0.0020058572,-0.0030419263,-0.0020288294,0.0020797688,-0.0029940628,0.00014419184,-0.0013593154,-0.0006759723,0.0013136796,-0.0013798731,-0.0007124564,-0.00019092631,0.00014115054,0.00024625842,0.00017541372
-7.556039,2.783455,-0.84486496,-0.101609096,0.2909443,-0.14671391,-0.026115485,0.0259882,-0.0020453744,-0.0002605819,-0.0017574218,-0.031146023,-0.015384746,-0.0009250556,0.002585435,-0.0018585331,-0.0037014699,-0.0024554022,0.0017807696,-0.0021344533,0.00021078397,-0.0012514696,-0.00068499485,0.0009674065,-0.0013701606,-0.0008134531,-0.00024353607,0.00016012468,0.00023697734,0.00015892134
-7.541603,2.7653518,-0.8563836,-0.1082593,0.24623737,-0.13870767,-0.022825068,0.02293832,-0.003422076,0.0013412391,-0.0005355159,-0.032743786,-0.014428485,-0.000277745,0.0024281547,-0.0017746984,-0.0037856943,-0.0026254638,0.0016077571,-0.0015168712,0.00037327778,-0.0012216746,-0.00063932576,0.0006690928,-0.0013132407,-0.0007593262,-0.00023862137,0.00017424162,0.00026605482,0.00014167315
-7.527177,2.7414563,-0.86549526,-0.10827433,0.20278467,-0.13828325,-0.02147457,0.022320455,-0.0033769992,0.0027792084,6.225525e-05,-0.034469213,-0.014226835,0.00013985626,0.0028287105,-0.0018403225,-0.00380194,-0.0027630676,0.00060224114,-0.0017668023,-0.0007400822,-0.001387212,-0.00030499286,0.00024528557,-0.0013947595,5.1122915e-05,-0.00027744766,0.00011361548,0.0003895503,6.343723e-05
-7.50576,2.6899316,-0.8725884,-0.09046502,0.14131616,-0.15950616,-0.022138469,0.028124733,-0.0040823137,0.0040205573,0.00037334955,-0.03582876,-0.016227692,-0.0003675212,0.0030596594,-0.0028650104,-0.0036201288,-0.0024576592,0.0009777178,-0.0019917556,-0.0009085386,-0.00058081123,-0.00049811177,0.0005655419,-0.0013006864,0.00021751154,-0.00019055224,0.00011371411,0.00042917478,8.776432e-05
-7.491475,2.6561463,-0.8773049,-0.0788144,0.10074074,-0.1733017,-0.02151119,0.031482175,-0.0040981816,0.0050510424,0.0005982152,-0.037036974,-0.017446673,-0.00058254064,0.003435223,-0.0033967542,-0.0033886784,-0.0024462459,0.0011829485,-0.0022059707,-0.0010705404,1.9492327e-06,-0.00046518238,0.0006713058,-0.0012418979,0.00033159973,-0.00014419401,0.00012399258,0.00047490775,8.828831e-05
-7.4768105,2.6230707,-0.8823214,-0.06830771,0.06018275,-0.18564327,-0.020100212,0.034206353,-0.004672001,0.0060925027,0.0012652912,-0.038129408,-0.018522503,-0.00076236477,0.0036431495,-0.004044923,-0.003179,-0.0025775612,0.0013477656,-0.0024272462,-0.0012478335,0.0005925182,-0.00048437432,0.00083136803,-0.0010591237,0.00013185905,-3.8984717e-07,0.00018526358,0.0005042855,0.00026227417
-7.4557147,2.5805871,-0.8922305,-0.058555614,-0.0018230919,-0.1969484,-0.01946604,0.03814416,-0.0065709488,0.0074094664,0.0021031392,-0.03942644,-0.01952003,-0.0013328671,0.0036992922,-0.0048142816,-0.0035574567,-0.0030435019,0.0014343688,-0.0025957122,-0.001578975,0.0011664894,-0.00065613014,0.0009013331,-0.0007984032,0.00017693608,0.00011003646,0.00021349276,0.0005380213,0.00030859376
-7.4418354,2.5532944,-0.89902914,-0.052583028,-0.04309651,-0.20364766,-0.019693755,0.04103291,-0.0074009397,0.008303168,0.0025531612,-0.040358394,-0.020157337,-0.0016527086,0.0037393507,-0.0051902505,-0.0038460707,-0.0032784997,0.0017012988,-0.0025942894,-0.0014018412,0.0015327119,-0.0007866789,0.0008655087,-0.00066444726,0.00020711955,0.00016945595,0.00025816308,0.0005768124,0.00033218483
-7.4279737,2.5275702,-0.90634924,-0.048172265,-0.08447979,-0.20844384,-0.018950727,0.043076687,-0.0076382784,0.009411032,0.0029320936,-0.041667,-0.02064528,-0.0016884637,0.0039480645,-0.0054597287,-0.0039976845,-0.0030725445,0.0017229712,-0.0026415535,-0.0015284528,0.0017065506,-0.0008434339,0.00078693446,-0.00061309227,0.00020298999,0.00014869995,0.000276484,0.0005814691,0.00033504868
-7.4055743,2.5013325,-0.9230013,-0.05741594,-0.1500542,-0.19638655,-0.012774328,0.039557014,-0.010695672,0.011337355,0.0045981538,-0.043808613,-0.01943487,-0.0009899668,0.0034792512,-0.0055243704,-0.0044425693,-0.00238951,0.002144594,-0.0017414675,-0.00060139515,0.0017606964,-0.0012487062,0.00061570806,-0.00044624525,-0.00014099787,0.00010126757,0.00032255516,0.00048024856,0.00029158368
-7.39057,2.4840662,-0.9341247,-0.063730575,-0.1936798,-0.18826678,-0.0077895825,0.036903664,-0.013024539,0.012867733,0.0060604033,-0.045131825,-0.01859354,-0.0005504457,0.0031545155,-0.0055948617,-0.004538505,-0.002107742,0.0018995901,-0.0010841192,-0.00063515175,0.0018696144,-0.001198749,0.00053910253,-0.00033823762,-0.00012530714,8.323905e-05,0.00031761816,0.00045169628,0.00025857863
-7.3750567,2.466275,-0.9451652,-0.069975354,-0.2374144,-0.1795824,-0.004304145,0.03463835,-0.01466727,0.014519015,0.0074245255,-0.046507757,-0.01778181,3.417548e-05,0.0028661692,-0.0056697233,-0.00463289,-0.0019095704,0.00163239,-0.00053700944,-0.0006021521,0.0019053221,-0.0011549193,0.00040518396,-0.00025086146,-0.00011661889,6.3126965e-05,0.00031726086,0.0004411745,0.00023141855
-7.3525085,2.4405422,-0.961715,-0.07891623,-0.3029748,-0.16691037,-0.0010447719,0.03253416,-0.01616314,0.017046511,0.009206898,-0.04856735,-0.016809447,0.0009737357,0.0024960092,-0.0058635585,-0.0046922574,-0.0015393954,0.0013085585,0.00025022434,-0.0005276548,0.0016616466,-0.00085635204,0.00037997737,-0.00014382393,-0.00020320687,-4.0707208e-05,0.0003352772,0.000407864,0.0001645773
-7.3378935,2.4241316,-0.9727851,-0.08489683,-0.34645328,-0.15895578,0.0029655716,0.030792518,-0.017463489,0.01876468,0.010598992,-0.04999939,-0.016198933,0.0015768497,0.0022428886,-0.006003867,-0.0045780363,-0.0010276075,0.0011162187,0.0010111306,-0.0005574259,0.0016310097,-0.0006424957,0.00042577498,-6.249657e-05,-0.00024495716,-0.00010977611,0.00035643918,0.00036894294,0.00010866919
-7.322778,2.4073768,-0.9838497,-0.09106892,-0.39004132,-0.15045598,0.00653068,0.029133847,-0.019102434,0.020552762,0.012004574,-0.05127364,-0.015525172,0.0020985052,0.0018894398,-0.0061154673,-0.004603882,-0.00064884097,0.00084538176,0.0017031954,-0.00057541963,0.0016907173,-0.0006621263,0.00036163107,3.832609e-05,-0.00022715512,-0.00016126814,0.0003644419,0.0003522041,7.035325e-05
-7.29951,2.381466,-1.0001755,-0.099850394,-0.45523295,-0.13770697,0.012000693,0.026470305,-0.020749887,0.023239609,0.014108849,-0.053377926,-0.014578627,0.003206874,0.0015541057,-0.0061687836,-0.004208741,0.000112123045,0.00038696948,0.0027948716,-0.00049015036,0.0016416404,-0.0005112787,9.911234e-05,0.00017019018,-0.00025265804,-0.00019106334,0.00039277656,0.00035605003,3.5293433e-05
-7.284195,2.3649185,-1.0112231,-0.10608123,-0.4987875,-0.12892555,0.015364865,0.025108362,-0.022472624,0.025152897,0.015656479,-0.05450033,-0.013971167,0.003740247,0.0011131646,-0.0063531823,-0.0041291025,0.00049857906,0.000100642035,0.0035720281,-0.00053891796,0.0016984901,-0.00053737365,9.3567905e-05,0.00027533624,-0.00023262751,-0.0002275853,0.00038746046,0.0003446393,6.2066365e-06
-7.27018,2.3494155,-1.0186293,-0.113040164,-0.5289287,-0.118588604,0.016892668,0.023398602,-0.022940505,0.025998846,0.016151333,-0.054916482,-0.013157439,0.0041260207,0.00068901596,-0.006506534,-0.004160194,0.0010367896,-5.291152e-05,0.004457856,-0.000531262,0.0014766528,7.846535e-05,0.00044131745,0.000261633,-0.0003902033,-0.00042463586,0.0003864756,0.00022753004,-0.000118178854
-7.2498593,2.3271685,-1.0191674,-0.12939966,-0.5337208,-0.094102256,0.017709823,0.016155431,-0.02430512,0.025504075,0.016413543,-0.052059572,-0.01047585,0.004069451,-0.0011544374,-0.006711662,-0.0047659855,0.0006838664,-0.0005894907,0.004901921,-0.0003499301,0.0011349823,-1.0279496e-05,0.00037330197,0.00033085665,-0.00038103852,-0.00036237773,0.00033506518,8.888665e-05,-9.984946e-05
-7.236421,2.311483,-1.0190955,-0.13902344,-0.53665024,-0.07933334,0.017763676,0.012128602,-0.026008483,0.024780227,0.01624878,-0.04990705,-0.00878028,0.0036829642,-0.002318581,-0.0067673544,-0.005425201,0.00033387676,-0.00093707023,0.0051372177,-0.00026951067,0.0009379309,-0.0001583274,0.0002918857,0.00037183156,-0.00036474311,-0.00032610452,0.00025591673,-2.4968727e-05,-0.0001646144
-7.222943,2.2966735,-1.019368,-0.1495773,-0.53976613,-0.06342829,0.018540464,0.007472034,-0.027325485,0.024236448,0.01616825,-0.047994778,-0.0070075225,0.0035836627,-0.0033862127,-0.006731766,-0.0058368957,0.0001823277,-0.0013152743,0.005476116,-0.00015422994,0.00069016503,-0.0002588937,0.000149663,0.00044502373,-0.00037659978,-0.00030855203,0.00020910474,-9.855739e-05,-0.00013248443
